logFC	AveExpr	t	P.Value	adj.P.Val	B
VPS13B	0.14210010699398	5.67639112816302	1.8600074592334	0.0655891809220384	0.110248840798934	-5.58064386441339
CCDC167	0.192144725951569	5.89075386952979	1.85996727114047	0.0655949182727698	0.110249466349349	-5.5807166305327
SPATA22	0.0544399438097518	1.85029503546	1.85976835219215	0.0656233226066885	0.110288186492585	-5.58107677917805
SMPD2	0.117149502464921	5.04539226315075	1.85912341498488	0.0657154861572199	0.110434046863323	-5.58224420860519
ARHGAP36	0.0854276763154957	2.02339176352013	1.85902544769293	0.0657294954500253	0.110448556873217	-5.58242151031253
ZNF839	0.100794853533409	5.15896977017736	1.85853173076701	0.0658001348080531	0.110558215058928	-5.58331490835134
DEFB129	-0.0773793424839164	2.14352188990844	-1.85841701732736	0.0658165567004869	0.110576765893084	-5.58352245446145
MED21	0.217933589426988	5.14514286636409	1.8581854350062	0.065849719485251	0.110615111724745	-5.58394140981045
TTLL2	0.117950774295306	2.82541001592238	1.85818245327107	0.0658501465632782	0.110615111724745	-5.58394680374515
CRKL	-0.110206907343463	6.34347006022486	-1.85805828235688	0.0658679337894604	0.110630817177285	-5.58417142071398
OR51B4	0.0900889393995516	2.91043621470552	1.85804201975736	0.0658702636704502	0.110630817177285	-5.58420083763772
PSMA3-AS1	-0.193536100752528	7.10238968374266	-1.85742164227489	0.0659591942329859	0.110771124737956	-5.58532283931822
LINC00210	-0.0911707222582074	2.10349568477007	-1.85729882572129	0.0659768117673136	0.110791656860875	-5.58554492107381
NPIPB15	-0.174964628251995	5.43448143921547	-1.85723693943396	0.0659856905926717	0.110797512337703	-5.58565682108905
TNF	-0.153624192456404	5.17504669560637	-1.85697590005916	0.0660231528974716	0.110851357863399	-5.58612878230789
CCDC148	0.0686558937392174	2.54741971686814	1.85693489666639	0.0660290389942848	0.110852183193918	-5.58620291110476
RSKR	0.132271791616477	3.75047781481227	1.85687945297892	0.0660369987136333	0.110856489385381	-5.58630314363264
PARG	-0.119783853121896	5.81446530583884	-1.8567386123113	0.0660572219724565	0.110881380028754	-5.58655774639794
DDI1	0.106953834668033	2.51913497175116	1.85669636412147	0.0660632893829479	0.110882507026889	-5.58663411644501
SMARCE1	-0.112423464847923	5.47425809588144	-1.85655430091626	0.066083694992328	0.110907697516935	-5.58689090539835
ELOF1	-0.186109760756818	7.19894028230546	-1.85586542166617	0.0661827185987418	0.111064817026178	-5.58813584029082
PIP4K2A	-0.22548722133952	9.12481309150222	-1.85577002283499	0.0661964415607817	0.111078774916912	-5.58830820982114
FGG	0.115939100834044	2.71686257510058	1.85525638561686	0.0662703682688096	0.111193745207461	-5.58923612239571
LINC00244	0.111953739538968	3.21660443244985	1.85500230987844	0.0663069623313568	0.11124606212827	-5.58969503444699
FAF2	0.0959881134447542	6.52490125403454	1.85462527990729	0.0663612963694284	0.111326389517745	-5.59037591796163
CER1	0.141063647539718	3.50313864343368	1.85459490191985	0.0663656757794725	0.111326389517745	-5.59043077232579
RAB11B	-0.0785578408824259	4.61324891535571	-1.85403680145591	0.0664461766964933	0.111443583936106	-5.5914383995922
KIAA1328	-0.0848068574995895	3.27188744169224	-1.85403534961534	0.0664463862175858	0.111443583936106	-5.5914410204591
USP46-AS1	0.0815480765601442	2.23802296885411	1.85374918758498	0.0664876942116205	0.111495224900563	-5.59195756340261
PRKCE	0.115720309661198	4.34134802246811	1.85374687634895	0.0664880279298991	0.111495224900563	-5.59196173504447
LRP4	0.0914408929103163	2.60646214603729	1.85322267555437	0.0665637531773056	0.111613101920886	-5.5929077598194
LOC646762	0.0927991155988801	4.15329202430983	1.85280821993509	0.066623675769326	0.111704464212131	-5.59365554982431
TMEM201	-0.0810000207744856	4.37216895626085	-1.85259530809879	0.0666544763778273	0.111746988258789	-5.59403963931984
SPTB	0.16493034113776	5.37930060775611	1.85253719930301	0.0666628846745403	0.111751967464279	-5.5941444594484
LBX1-AS1	0.0947695629294341	4.52436007232386	1.85221839601898	0.0667090310155367	0.111820203796253	-5.59471948101735
ADCY8	-0.173431259760488	3.1157968807111	-1.85208073526543	0.0667289654646205	0.111844495214722	-5.59496774931714
EIPR1	-0.1331523514695	5.92644969566332	-1.85195552693036	0.0667471010159501	0.111865767782135	-5.5951935449009
GNB2	0.105125547256039	9.58245291614118	1.8517803010936	0.066772488160992	0.111899189301927	-5.59550951594431
PRICKLE3	0.119329611831295	3.97771573858726	1.85158515360631	0.066800771090302	0.111937457810863	-5.59586137711548
LOC284912	0.120660922714507	4.57379263488848	1.8513127651155	0.0668402653597971	0.111994505290156	-5.59635244968091
NFS1	-0.0903184676491113	4.44371751445303	-1.85099387586138	0.0668865266527304	0.112062881058863	-5.5969272694705
PSD2	-0.111026685920725	5.0619210175474	-1.85080400982142	0.0669140832276037	0.112099910015003	-5.59726947191089
C3orf20	-0.153625518554774	4.06714137241203	-1.85072968421686	0.0669248731985303	0.112108846446287	-5.59740342266657
CYP2A13	-0.136984219656749	4.7786564077427	-1.85065078538964	0.0669363286607494	0.112118896124041	-5.59754560983036
SLC12A2	-0.16424856385609	2.95711068180135	-1.85046536958596	0.0669632559563293	0.112154857498297	-5.59787973368417
ZNF442	-0.119947729620838	2.23758637787287	-1.8502573115114	0.0669934822746588	0.11219633800016	-5.59825462205655
LOC100506790	-0.12093131013663	3.51682943712442	-1.84992048588003	0.0670424398608711	0.112269179097143	-5.5988614457142
EID1	0.195873227104164	6.71329020615742	1.84967857087846	0.0670776206133493	0.112318781828432	-5.59929721478994
CDKL5	0.0958020113308296	3.60239694332953	1.84964164242171	0.0670829923295703	0.112318781828432	-5.59936373047055
NDUFAF8	0.0767661393233636	5.02301464386915	1.8495664033638	0.067093937923439	0.112327955873289	-5.59949924749854
TSSK6	0.0915908013358386	4.1178307226129	1.84938657583299	0.067120104830436	0.112362609707587	-5.59982312336738
PGLYRP4	0.151306275642507	5.23493447612717	1.8490728109617	0.0671657815040355	0.11242806380023	-5.60038815443302
ZIC5	0.117696404551522	3.51286773336056	1.84904283638399	0.0671701464438865	0.11242806380023	-5.60044212825715
HIBCH	0.221169301596601	5.18688835487399	1.84850073342339	0.0672491290949448	0.112551095762504	-5.60141812602665
LOC441601	0.0981154595234335	4.09557645410246	1.84823595113159	0.0672877351799219	0.112606537194577	-5.60189474025978
KRT80	0.0941994162144928	3.53925334950992	1.84801437604588	0.0673200557295729	0.112651451562459	-5.60229353126603
SMG8	-0.120684434324025	6.29904925842994	-1.84753267607466	0.0673903646722479	0.112759922127679	-5.60316034038145
ATAT1	-0.107603693853823	3.91030123296363	-1.84733866707637	0.0674186995320912	0.112798148240103	-5.60350939562652
CCDC57	-0.0610285681348035	4.76005397695389	-1.84726162549082	0.0674299541510896	0.112806207947871	-5.60364799701993
ST6GALNAC4	-0.224596884341609	5.84328148315752	-1.84723053802995	0.0674344960062117	0.112806207947871	-5.60370392327035
HS3ST6	0.135850409996262	3.2552019403303	1.84703568328603	0.0674629699542235	0.112844653609226	-5.60405444625358
FCAMR	0.0814887327731331	2.24710102425095	1.84695696043677	0.0674744764974601	0.112854714109255	-5.60419605045034
GRIN2A	0.06468735017314	2.81153588067724	1.84684261940023	0.067491192097021	0.112873484691274	-5.60440171343543
ABCC13	0.294450555947669	4.26695728185616	1.84651056308921	0.0675397552350748	0.1129455102804	-5.60499890885895
DCAF12L1	0.0893375107640688	2.34994498224185	1.84645887156227	0.0675473177270395	0.112948965088529	-5.60509186577909
VPS4A	-0.119752202309287	7.01868906442422	-1.84618515526811	0.0675873743086243	0.113006749769562	-5.60558404931953
ZNF524	0.101612052952511	5.48937448966494	1.84557977072353	0.0676760387355799	0.113145791227519	-5.60667237951496
CCDC144CP	0.0829994088174002	1.94673010702277	1.84551571684019	0.0676854257195148	0.113152278970901	-5.60678751279205
IL25	0.118359362812572	4.21735551983448	1.84511932633534	0.0677435402070484	0.113240218637813	-5.60749991912912
SPRED1	-0.0915655682416885	2.3315002355784	-1.84506012045551	0.0677522239034974	0.113245522124042	-5.60760631359255
ZNF547	-0.0887551747947164	2.5689653045256	-1.84494732017364	0.0677687708329283	0.113263966803241	-5.60780900968014
PTCSC1	0.202791789739848	5.05239724843879	1.8445988910584	0.0678199039753463	0.113328970350952	-5.6084350447246
WHAMMP2	-0.148899461763898	4.7706347434084	-1.84458823916308	0.0678214676834317	0.113328970350952	-5.60845418161663
P2RX2	0.0863264860126547	4.18624785904405	1.84456956375698	0.0678242093228874	0.113328970350952	-5.60848773306938
TAAR8	0.112110643810143	3.42663231719974	1.84418947577971	0.0678800281512066	0.113413017194824	-5.60917051390985
KRTAP3-2	0.0923211578112086	3.05027118311682	1.84391542286636	0.0679202986818127	0.113471074602648	-5.60966273395113
DPH6-DT	0.0661375826493746	1.97907260246269	1.8433654188469	0.0680011787812293	0.113596961448295	-5.61065037606672
WDR53	0.124777534509816	4.71108247436481	1.84291895377017	0.0680668921360112	0.113690988364363	-5.61145188986333
OCRL	0.117264181238398	4.54373498641199	1.84288278059319	0.0680722186345773	0.113690988364363	-5.61151682156151
IL15	-0.216073864797168	3.61921019755451	-1.84287025565525	0.0680740630120747	0.113690988364363	-5.61153930383891
BFAR	-0.119759530670564	7.05421802804686	-1.84186738519934	0.0682218773993361	0.113928594772772	-5.61333899167265
EPS8	-0.21367834808168	2.87507078002834	-1.84167455339885	0.0682503297761058	0.113966847600292	-5.61368492995597
SOBP	0.057745179965718	2.83758503325434	1.84148531275756	0.0682782618923312	0.114004225532259	-5.61402439266426
LINC00930	0.121008131288572	5.08558387644549	1.84134612590993	0.0682988120971683	0.114029272813187	-5.61427404721514
CD3EAP	0.121233750586021	4.92014275149138	1.84108204561577	0.0683378163312594	0.114085123713628	-5.61474767003312
ZNF324B	-0.0789977346164772	4.24030575812974	-1.8410157019823	0.0683476180964445	0.114092218055551	-5.61486664600844
NPNT	0.0817494937413183	2.36550822153125	1.84092635834777	0.0683608197876137	0.114104986257467	-5.61502686219455
DOCK3	-0.0979039690023717	3.09423210998421	-1.84081306579677	0.0683775633007048	0.11412366376431	-5.61523001446484
KDM5A	-0.119710062342632	6.81965011065054	-1.84068312178709	0.0683967719421222	0.114146452256856	-5.61546301109436
OR7C1	0.109582765860439	2.81058964006582	1.84047451588246	0.0684276179820455	0.114188656968739	-5.61583702044432
BCL7C	0.107381643671783	6.68552354837145	1.84011586119182	0.0684806784665118	0.114267922193126	-5.61647995906467
SLC35E3	0.136526313083344	5.70464434942913	1.83970857096586	0.0685409758155751	0.114359249109634	-5.61720994095849
LINC00454	0.118156797469241	4.05897575445858	1.83964852788955	0.0685498686434793	0.114360640768663	-5.61731754268147
SSTR2	0.0749228886340205	3.27652558681361	1.83962778911315	0.0685529404344925	0.114360640768663	-5.61735470736708
AQP4	0.0450215223142978	2.14604957448595	1.83912942743853	0.0686267913907068	0.114474546333926	-5.61824767231409
SDR42E1	-0.0818446462503282	3.63285220695553	-1.83903424614932	0.0686409036019614	0.114488792866616	-5.61841819239626
LOC101927877	0.120651890867875	4.15565236535258	1.83881143682516	0.0686739482502564	0.114534612660865	-5.61881732944446
ZNF674	0.088929474792067	1.75594300000918	1.83867007504796	0.0686949203584501	0.114560292034231	-5.61907053910997
PKD1L1	0.05865050391062	2.00376032971936	1.83834258084078	0.068743527147574	0.114632048961738	-5.61965708215503
LOC101928697	0.0815572034065237	2.10684713769651	1.83829191588126	0.0687510494148978	0.114635290037872	-5.61974781447336
TMEM176B	-0.281033058664919	5.4681075184639	-1.83781043072514	0.0688225701346268	0.114745232754275	-5.62060995519065
CACFD1	-0.0968512838301301	6.66773016720277	-1.83749221799562	0.0688698720678083	0.114814781853107	-5.62117962609745
ANKRD42	-0.183414801899437	2.54084985206469	-1.83724841788013	0.068906130977337	0.114865911045128	-5.62161601932822
CALHM6	-0.252918214023543	5.07508384221883	-1.83719219351067	0.0689144951421813	0.114870535421535	-5.62171665116031
LINC01723	0.133704123531848	4.46378162135973	1.83710697515169	0.0689271741826398	0.114882350740455	-5.62186917166967
NCKIPSD	-0.0882059866296165	4.93058990351584	-1.83697879705737	0.0689462485593323	0.114904822517901	-5.62209856732784
DRC7	0.13155490608339	4.38745247866251	1.83688184935436	0.0689606784143178	0.114919550785485	-5.62227206110652
ANKRD20A5P	-0.10314226069113	3.11629355221273	-1.8367705948863	0.0689772408113311	0.114933171105946	-5.6224711471064
MXRA5	0.101899103159445	3.35032234573383	1.83675180807469	0.0689800379215357	0.114933171105946	-5.62250476433414
CAPN14	-0.0701965428791536	1.98130163110083	-1.83653070418893	0.0690129644939512	0.114978709857808	-5.62290038461375
LNX1	-0.0979500473212012	3.78669160540202	-1.83632656923258	0.0690433756914318	0.115020050837716	-5.6232656027311
AADACP1	0.0861168477136407	2.08939353865167	1.83622616122148	0.0690583381641662	0.1150340691832	-5.62344522884075
TRDN-AS1	0.0945517707014969	2.43167174259824	1.83619497089798	0.0690629865936609	0.1150340691832	-5.62350102526368
LYN	0.129470860665826	10.792994964578	1.83614238774418	0.0690708238796486	0.115037798662903	-5.62359508934123
NANOS3	0.132969916919354	4.6906077815516	1.83594213986823	0.0691006767197872	0.115069897093432	-5.62395328225983
PSG3	0.0971783165416245	2.5129829104784	1.83593798705013	0.0691012959332792	0.115069897093432	-5.623960710215
GABRE	0.119319285998627	3.22422460424037	1.835889860529	0.0691084722627915	0.115072522204692	-5.62404679076318
PRDM4	-0.0760344142489151	4.45547032670705	-1.83572876645361	0.0691324981322652	0.115089576656659	-5.6243349130629
LCE2B	0.0994463262759924	2.64861829214154	1.83572509231674	0.0691330461809839	0.115089576656659	-5.62434148410609
RC3H1	0.163366657094756	7.06167041084823	1.83570852966012	0.0691355167769624	0.115089576656659	-5.62437110558526
WFDC8	0.0625960243632417	3.2785288774697	1.83562158981464	0.0691484865083412	0.115093060118908	-5.62452658901204
PCDHB14	0.0771270102727828	1.85618874647274	1.83561941385274	0.0691488111454589	0.115093060118908	-5.62453048041872
ATPAF1	-0.149027151881582	5.49727127219689	-1.83530417128734	0.0691958563744261	0.115162035525883	-5.62509420231773
NPM1	-0.240340341784178	8.2483747217557	-1.83524940354183	0.0692040323566987	0.115165879354509	-5.62519212961882
ZNF461	0.104343794774327	3.45101109882218	1.83521361903848	0.0692093748673331	0.115165879354509	-5.62525611250829
EGFLAM-AS2	0.0674397986247488	3.00113912885063	1.83470962360493	0.0692846562456734	0.115281813861728	-5.62615713460583
PRKCZ	-0.230125812082954	6.57788231403792	-1.83436042011349	0.0693368564586693	0.115359328262424	-5.62678128972561
YTHDC2	-0.183708869310465	4.8861498435031	-1.83420388468776	0.0693602665729359	0.115388934407971	-5.62706103988713
LRR1	0.134217880713069	4.67752950553666	1.83389314330754	0.0694067579242053	0.115456930995264	-5.62761631066055
LOC101929570	0.0741919338346606	1.81620772551824	1.83351410756027	0.069463502210806	0.115541970773017	-5.62829349849414
COX8C	0.0711500705855748	1.980249153877	1.83309564698363	0.0695261935202401	0.115636887952037	-5.6290409702233
LHFPL3-AS1	0.0544098907400441	2.31334894250198	1.83303052298095	0.069535954250573	0.115643762050423	-5.62915728301479
PSMB5	0.179314535511148	7.19274431279799	1.83294306538764	0.0695490641151218	0.115655951132883	-5.62931347794361
ZRANB2	-0.202907429668393	8.04288645873947	-1.83287994749865	0.0695585267442074	0.115655951132883	-5.62942619901535
LINC02502	-0.11060302288851	3.2384433306969	-1.83286899813852	0.0695601683805199	0.115655951132883	-5.62944575290401
ANAPC7	-0.125819197078203	5.78725342582748	-1.83215182151483	0.0696677648503508	0.115825477338985	-5.63072628199372
MPZL1	-0.236932603782051	5.87323185080518	-1.83112740606592	0.0698216959315058	0.116072003049633	-5.6325545735313
SLC16A9	0.113969601597342	3.05003869789361	1.83099128052186	0.0698421717656205	0.116092365703729	-5.63279744675141
OASL	-0.366533321618427	6.45254242732272	-1.83094077031786	0.0698497707183575	0.116092365703729	-5.63288756200773
CILP	0.116349167727856	4.38936408010651	1.83092353449715	0.0698523639001145	0.116092365703729	-5.63291831190125
ADAMTS17	-0.0693205653622724	3.03343395940854	-1.83089575890481	0.0698565429912211	0.116092365703729	-5.6329678649022
NYNRIN	0.105388203305744	3.49141077260622	1.83084075970589	0.0698648187360531	0.116096729759595	-5.63306598405012
LOC101929752	0.139373314321649	4.46461645013367	1.83077309797911	0.0698750009342431	0.116104260871494	-5.63318668948026
BMPR1B	0.067307221143214	2.42416725659404	1.83053434602303	0.0699109398245436	0.116154584609844	-5.63361257856557
POSTN	0.0498446103376202	2.05462570846049	1.83031070181765	0.0699446185243909	0.116201145287227	-5.63401147087898
SHPK	-0.106272169423717	4.3206407468665	-1.82975755819897	0.070027974708597	0.116330222496925	-5.63499786233208
EYA1	0.0883863346310845	3.77430137628735	1.82948633573369	0.0700688768698296	0.116388760067749	-5.63548141646751
LOC101927021	0.0916440281239232	4.24170975962385	1.8294258589349	0.0700779998851562	0.116394505305535	-5.63558922949269
FBXO27	-0.106969450017528	4.28151298876721	-1.82884898753535	0.0701650714799713	0.116529706121549	-5.63661745963448
